Image URL,Product Name,Original Price,Discount Price,Product URL,Availability,Seller
https://www.euronics.ee/UserFiles/Products/Images/329198-495082-medium.png,Apple iPhone 14 256 GB (PRODUCT)RED - Smartphone,839.99,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mpwh3pxfsa/apple-iphone-14-256-gb-product-red-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/362319-545751-medium.png,Apple iPhone 15 Plus 256 GB blue - Smartphone,1139,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mu1f3pxfsa/apple-iphone-15-plus-256-gb-sinine-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/362325-545763-medium.png,Apple iPhone 15 Plus 256 GB green - Smartphone,1139,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mu1g3pxfsa/apple-iphone-15-plus-256-gb-roheline-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/395751-595787-medium.png,Apple iPhone 16 Pro 1 TB natural titanium - Smartphone,1899,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mynx3hxfsa/apple-iphone-16-pro-1-tb-hall-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/362222-545690-medium.png,Apple iPhone 15 256 GB yellow - Smartphone,1029,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mtp83pxfsa/apple-iphone-15-256-gb-kollane-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/362361-545739-medium.png,Apple iPhone 15 Plus 256 GB yellow - Smartphone,1139,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mu1d3pxfsa/apple-iphone-15-plus-256-gb-kollane-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/329176-495070-medium.png,Apple iPhone 14 128 GB midnight - Smartphone,719.99,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mpuf3pxfsa/apple-iphone-14-128-gb-must-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/298454-450413-medium.png,Apple iPhone 13 128 GB white - Smartphone,569.99,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mlpg3etfsa/apple-iphone-13-128-gb-valge-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/329182-495074-medium.png,Apple iPhone 14 128 GB starlight - Smartphone,719.99,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mpur3pxfsa/apple-iphone-14-128-gb-tahevalge-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/329184-495078-medium.png,Apple iPhone 14 128 GB purple - Smartphone,719.99,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mpv03pxfsa/apple-iphone-14-128-gb-lilla-nutitelefon,In Stock,Euronics
